filename,class,target,x_center,y_center,width,height
481f137a.jpg,USB_Type_C,5,0.48772321428571425,0.4894593253968254,0.1222718253968254,0.07663690476190475
f6fea627.jpg,Lightning_T,8,0.482639,0.50062,0.1190475,0.115327
c0c604c9.jpg,Mini_DisplayPort,10,0.5145,0.4882500000000001,0.13999999999999996,0.14000000000000004
5787a7c3.jpg,Lightning,7,0.46391369047619047,0.4272073412698412,0.12822420634920634,0.08358134920634917
dd6103b4.jpg,USB_Micro_B,0,0.4299355158730158,0.6631944444444445,0.1341765873015873,0.07390873015873015
0228374d.jpg,USB_Type_C,5,0.515625,0.4300595238095237,0.11656746031746029,0.06994047619047619
cc3405bb.jpg,USB_Micro_B,0,0.4885475852272727,0.4850852272727273,0.396484375,0.26988636363636365
b03fe167.jpg,Lightning,7,0.48573875,0.614087,0.09052575,0.066964
822fb7b5.jpg,RJ_45,11,0.511781,0.530382,0.0979665,0.135169
f2c9a981.jpg,Mini_DisplayPort,10,0.5148807500000001,0.620908,0.114087,0.093006
01ec3d27.jpg,USB_Type_A,3,0.4968995,0.627728,0.224454,0.111607
fc70db0a.jpg,Lightning_T,8,0.558284,0.572545,0.09424574999999999,0.080605
f16592d1.jpg,Lightning_T,8,0.3939887152777778,0.62109375,0.10655381944444442,0.12022569444444448
3523d49f.jpg,USB_Micro_B,0,0.47829875,0.579365,0.09548625000000001,0.071925
78481802.jpg,USB_Micro_B,0,0.517361,0.559524,0.13144875,0.096726
18e2cd72.jpg,USB_Mini,6,0.515501,0.466518,0.10292625,0.076885
bfa6b4fe.jpg,USB_Type_A,3,0.48100475000000004,0.605392,0.09191175,0.061275
12484421.jpg,USB_Micro_B,0,0.5166170634920635,0.5749007936507937,0.24305555555555555,0.3596230158730159
a2c2bc57.jpg,Lightning,7,0.424355,0.522941,0.10912725,0.063244
18c6b6f8.jpg,Lightning,7,0.5011160714285714,0.5865575396825397,0.08556547619047619,0.09523809523809526
4b8743b8.jpg,USB_Type_B,4,0.520703,0.49609400000000003,0.085677,0.09635400000000001
46b7aa62.jpg,USB_Micro_B,0,0.5009920634920635,0.509672619047619,0.10069444444444448,0.06944444444444438
6fd17db7.jpg,HDMI,12,0.5593998015873016,0.3802083333333333,0.28745039682539686,0.12996031746031741
35d5aa73.jpg,USB_Type_C,5,0.5079326923076923,0.5033653846153847,0.18990384615384617,0.10673076923076925
23e2c210.jpg,USB_Type_A,3,0.5172371031746031,0.49801587301587297,0.3618551587301588,0.18154761904761907
d41fcbf1.jpg,USB_Type_A,3,0.55456325,0.606647,0.1463295,0.084325
fb1f68f1.jpg,USB_Type_B,4,0.47209850000000003,0.628348,0.120288,0.115327
a72c3d51.jpg,USB_Type_A,3,0.5861855,0.633309,0.0880455,0.095486
5b4202c5.jpg,Lightning,7,0.3871527777777778,0.5884176587301587,0.09325396825396824,0.06423611111111108
aa2503ca.jpg,Dock,14,0.52294175,0.539683,0.3087795,0.119048
882555fb.jpg,Mini_DisplayPort,10,0.5557500000000001,0.49825,0.14000000000000004,0.14000000000000004
d81c1550.jpg,Dock,14,0.5106646825396826,0.546750992063492,0.07192460317460317,0.3266369047619047
d0ea2828.jpg,USB_Type_C,5,0.48697925000000003,0.440476,0.19221225,0.119048
a4360f55.jpg,USB_Micro_B,0,0.46651785714285715,0.5158730158730158,0.12896825396825395,0.09722222222222224
51d78474.jpg,USB_Micro_B,0,0.57626525,0.634549,0.0979665,0.065724
1a9953ed.jpg,USB_Type_B,4,0.43737575,0.579985,0.1054065,0.112847
1ff006fc.jpg,USB_Mini,6,0.4875995,0.414435,0.12896849999999999,0.109127
ba8eab05.jpg,USB_Mini,6,0.48846726190476186,0.3970734126984127,0.08754960317460317,0.050595238095238096
4495c083.jpg,RJ_45,11,0.58184525,0.616567,0.1016865,0.15873
5c92d55e.jpg,Mini_DisplayPort,10,0.506875,0.499375,0.05875,0.05625
e0786231.jpg,USB_Micro_B,0,0.6050347222222222,0.5241815476190477,0.1768353174603175,0.13020833333333331
a7452d4e.jpg,USB_Type_A,3,0.4854651162790698,0.4824672965116279,0.17114825581395354,0.11537063953488379
0d884f1a.jpg,USB_Type_A,3,0.5404251453488372,0.36818677325581395,0.0957485465116279,0.045966569767441894
313cd30d.jpg,RJ_45,11,0.5682042500000001,0.725694,0.13888874999999998,0.091766
995d6f3a.jpg,USB_Micro_B,0,0.5744045,0.531622,0.124008,0.090526
66e2b63c.jpg,USB_Mini,6,0.4896918402777779,0.5250651041666666,0.13997395833333331,0.08745659722222224
fb1548ce.jpg,Lightning_T,8,0.5171877500000001,0.440885,0.09687487499999999,0.159896
cdcaf888.jpg,Lightning,7,0.4813985,0.590526,0.14880975,0.106647
2dc36649.jpg,USB_Micro_B,0,0.371032,0.5496035000000001,0.095238,0.1507935
0358720d.jpg,USB_Type_C,5,0.4688585069444445,0.39963107638888895,0.162109375,0.1148003472222222
9c3a6731.jpg,USB_Micro_B,0,0.48065476190476186,0.529141865079365,0.12896825396825395,0.06374007936507935
c0224e27.jpg,USB_Type_A,3,0.5049605,0.526662,0.17113124999999998,0.093006
1fcb898a.jpg,USB_Type_A,3,0.565,0.418125,0.0875,0.05875
5a6e508b.jpg,USB_Micro_B,0,0.5328620000000001,0.482639,0.14012924999999998,0.099206
980da124.jpg,USB_Mini,6,0.49379975,0.446057,0.1636905,0.132688
5214d667.jpg,USB_Type_C,5,0.55506,0.5208335000000001,0.122024,0.06349199999999999
358b2b10.jpg,USB_Mini,6,0.478919,0.599206,0.12896849999999999,0.086806
27dce682.jpg,USB_Micro_B,0,0.494171626984127,0.6098710317460317,0.13616071428571425,0.1145833333333334
cb209f16.jpg,USB_Micro_B,0,0.456403,0.55092,0.137602,0.099796
0193d52e.jpg,USB_Micro_B,0,0.49876025,0.420635,0.15129,0.099206
83c7b7f6.jpg,USB_Micro_B,0,0.5136409999999999,0.483879,0.15129,0.086806
7d515793.jpg,USB_Type_A,3,0.473125,0.585625,0.14375,0.08875
a080bd4f.jpg,USB_Micro_B,0,0.4854910714285714,0.5204613095238095,0.10689484126984122,0.06026785714285712
8daea85f.jpg,USB_Type_C,5,0.44915675,0.625248,0.1537695,0.094246
559607ef.jpg,USB_Type_C,5,0.4979165,0.49362,0.100521,0.059635
ca35d666.jpg,Lightning,7,0.478919,0.420635,0.1016865,0.084325
584a7928.jpg,USB_Micro_B,0,0.485547125,0.468229,0.0903645,0.110417
cb7593a6.jpg,USB_Type_A,3,0.584744,0.448351,0.4581164999999999,0.238715
0f0213af.jpg,USB_Micro_B_W,2,0.5756247499999999,0.64,0.13374975,0.0925
f53c1ad5.jpg,RJ_45,11,0.54402275,0.526662,0.10788675,0.15253
ee28deee.jpg,HDMI,12,0.44481650000000006,0.586806,0.21949425,0.121528
2a42f4cc.jpg,Dock,14,0.43985599999999997,0.577505,0.26165700000000003,0.085565
210c4b3f.jpg,HDMI,12,0.5059895,0.483073,0.18593775,0.107813
34d17aed.jpg,USB_Micro_B,0,0.5124005,0.459697,0.13640850000000002,0.085565
f6a906db.jpg,USB_Mini,6,0.4999091569767442,0.4611191860465116,0.15752180232558138,0.07994186046511631
886b73d4.jpg,USB_Micro_B_3.1,1,0.4911151960784314,0.6427696078431373,0.29534313725490197,0.13419117647058823
647d52aa.jpg,Lightning,7,0.4844990079365079,0.585813492063492,0.10788690476190475,0.09226190476190475
d7ccad3f.jpg,USB_Micro_B_3.1,1,0.47365175,0.620098,0.26348024999999997,0.134804
7b5ad8b0.jpg,USB_Micro_B,0,0.5489832499999999,0.666171,0.110367,0.14881
36be8183.jpg,Dock,14,0.4881944444444444,0.6229166666666667,0.3055555555555555,0.10555555555555554
7a44fc7a.jpg,Lightning,7,0.47258,0.44087,0.067708,0.0851715
62a728b0.jpg,USB_Type_C,5,0.48015875,0.519221,0.06696450000000001,0.043403
d8afe591.jpg,USB_Micro_B,0,0.4931795,0.628348,0.1153275,0.095486
c525ed5e.jpg,USB_Type_A,3,0.46775825,0.446677,0.17361074999999998,0.089286
8a1436e9.jpg,USB_Micro_B,0,0.535218,0.5133927500000001,0.076389,0.11805525
3154c9cc.jpg,USB_Micro_B,0,0.50806025,0.451017,0.10044674999999999,0.068204
154d72ce.jpg,USB_Micro_B,0,0.46391369047619047,0.49615575396825395,0.17485119047619047,0.08159722222222224
38fc9516.jpg,USB_Type_C,5,0.5952818627450981,0.39889705882352944,0.26838235294117657,0.12438725490196073
bedd4ae3.jpg,USB_Type_C,5,0.5396922500000001,0.542213,0.0718245,0.049143
452b4dcb.jpg,USB_Micro_B,0,0.48545675,0.51899,0.127644,0.075962
32304363.jpg,USB_Mini,6,0.511780753968254,0.5214533730158729,0.1321924603174603,0.08159722222222224
c1bf9243.jpg,RJ_45,11,0.4410965,0.633309,0.0880455,0.145089
cd0666cd.jpg,USB_Type_C,5,0.49801587301587297,0.4840029761904762,0.10962301587301591,0.08358134920634921
7fe5e0f7.jpg,USB_Type_C,5,0.48511904761904767,0.5203373015873016,0.14484126984126985,0.08134920634920634
0a239761.jpg,USB_Micro_B,0,0.43365575,0.391493,0.09300599999999999,0.075645
9705cc61.jpg,Lightning,7,0.46416170634920634,0.5311259920634921,0.11284722222222215,0.05431547619047619
924edbd0.jpg,DisplayPort,9,0.57502475,0.695312,0.14260950000000003,0.090526
e789d441.jpg,USB_Mini,6,0.48487103174603174,0.4859871031746032,0.07043650793650791,0.10887896825396828
8506ef9d.jpg,USB_Micro_B,0,0.52170125,0.439236,0.1054065,0.081845
741f514b.jpg,USB_Type_A,3,0.43055525000000006,0.628348,0.17361074999999998,0.100446
db699710.jpg,USB_Micro_B,0,0.5223215,0.511781,0.15129,0.100446
fd088ace.jpg,USB_Type_A,3,0.473558,0.52932725,0.095192,0.1567305
d088c0dc.jpg,USB_Type_A,3,0.494375,0.4925,0.12375,0.0725
18bf4882.jpg,USB_Type_A,3,0.46093775,0.284226,0.20461274999999998,0.203373
0a95ca5e.jpg,RJ_45,11,0.50434025,0.65439,0.11780774999999999,0.15501
cd145ae2.jpg,VGA,13,0.562004,0.382192,0.37450425,0.203373
a2f4daa4.jpg,USB_Micro_B,0,0.517361111111111,0.48549107142857145,0.11656746031746029,0.08358134920634921
0d46ebf5.jpg,USB_Micro_B,0,0.50248025,0.741815,0.07192425000000001,0.049603
a6ca3fb6.jpg,USB_Micro_B,0,0.527281746031746,0.4911954365079365,0.12053571428571433,0.1068948412698413
3ea291dc.jpg,USB_Type_B,4,0.41815475,0.599206,0.114087,0.114087
abbfc2b6.jpg,USB_Type_A,3,0.49427093749999995,0.505208,0.12499987500000001,0.065625
d4c2ea3c.jpg,USB_Micro_B,0,0.457813,0.51979175,0.226042,0.15833325
1df8153c.jpg,USB_Mini,6,0.5708575581395349,0.38726380813953487,0.1289970930232558,0.08521075581395343
21b727dd.jpg,USB_Type_B,4,0.49442,0.479539,0.15997050000000002,0.137649
8d690694.jpg,USB_Micro_B,0,0.47487762499999997,0.519608,0.09436274999999998,0.063725
198446ba.jpg,USB_Micro_B,0,0.470858,0.516741,0.09548625000000001,0.070685
b7375a47.jpg,RJ_45,11,0.563864,0.516741,0.15252975,0.095486
5bac5448.jpg,Lightning,7,0.4621775793650793,0.5825892857142857,0.08556547619047619,0.06795634920634921
7928e72d.jpg,USB_Type_C,5,0.5105405,0.65005,0.12524775000000002,0.121528
bb489539.jpg,USB_Type_A,3,0.4950395,0.574405,0.17361074999999998,0.104167
2c80c314.jpg,USB_Micro_B,0,0.5132688492063492,0.5615079365079365,0.10739087301587302,0.07738095238095238
8ceb744f.jpg,USB_Type_C,5,0.52852175,0.50496,0.12648825,0.081845
c95118c2.jpg,USB_Type_A,3,0.536582,0.672991,0.18973199999999998,0.15501
3a3a9989.jpg,USB_Type_C,5,0.551663,0.514491,0.06804450000000001,0.049143
5a857175.jpg,USB_Micro_B,0,0.49751975,0.510541,0.124008,0.083085
f4cd1757.jpg,USB_Type_B,4,0.4621775,0.457837,0.1153275,0.111607
4c4192b3.jpg,USB_Micro_B,0,0.5570434999999999,0.457217,0.11656725000000001,0.080605
ae89ce58.jpg,USB_Type_B,4,0.35305024999999995,0.527902,0.1227675,0.117808
354a29c2.jpg,Lightning,7,0.4990079365079365,0.5125248015873016,0.13988095238095238,0.07961309523809526
570f9eac.jpg,USB_Type_A,3,0.5158855625,0.533854,0.054687375,0.088021
caa6a0f7.jpg,Lightning,7,0.4765625,0.517361111111111,0.08159722222222224,0.042658730158730146
a87f21d5.jpg,USB_Type_C,5,0.4898435,0.497135,0.09947925,0.092188
4572a6e2.jpg,USB_Type_A,3,0.4602867500000001,0.491645,0.17881950000000002,0.144314
6df19f8e.jpg,Mini_DisplayPort,10,0.47470238095238093,0.5048363095238095,0.0912698412698413,0.08358134920634921
5119e090.jpg,Lightning_T,8,0.509921,0.584945,0.13392825,0.083085
95807b29.jpg,Lightning,7,0.395833,0.498512,0.059524,0.07837275
9cd129f8.jpg,VGA,13,0.4311755,0.678571,0.28149825,0.195933
556f0ae1.jpg,USB_Type_A,3,0.49379975,0.442956,0.13392825,0.198413
e9f6fab3.jpg,Lightning_T,8,0.54588275,0.702753,0.08184525,0.145089
931d2d38.jpg,Dock,14,0.50434025,0.511781,0.244296,0.088046
a6039439.jpg,USB_Mini,6,0.53906225,0.516121,0.08308499999999999,0.069444
5dc3c370.jpg,USB_Micro_B,0,0.52451,0.490196,0.1936275,0.117647
a8e8300d.jpg,Lightning_T,8,0.5359625,0.521701,0.248016,0.15749
0871c8a3.jpg,USB_Mini,6,0.5058395,0.479106,0.100365,0.078285
f8184862.jpg,USB_Type_A,3,0.5269657258064516,0.36365927419354843,0.128024193548387,0.07560483870967745
ba64fc14.jpg,USB_Type_A,3,0.4723462301587302,0.3695436507936508,0.11383928571428577,0.061011904761904795
d6861565.jpg,Lightning,7,0.575645,0.631448,0.096726,0.071925
66849e29.jpg,USB_Type_C,5,0.505078125,0.5265625,0.13984375000000002,0.11328125
c50f690c.jpg,USB_Micro_B,0,0.5399305555555556,0.4299355158730158,0.07589285714285712,0.03893849206349201
fb5fa8f9.jpg,RJ_45,11,0.48697925000000003,0.612847,0.10292625,0.064484
d1ffa972.jpg,USB_Type_C,5,0.4708333333333333,0.4770833333333333,0.06927083333333339,0.03125
3bf362dd.jpg,VGA,13,0.4584575,0.582465,0.375744,0.197173
956fb62a.jpg,HDMI,12,0.49409543750000007,0.588844,0.14662068749999999,0.097384
aaf696df.jpg,USB_Mini,6,0.47333825,0.575025,0.12524775000000002,0.100446
b8e59188.jpg,USB_Micro_B_3.1,1,0.5078125,0.4795386904761905,0.1510416666666667,0.10193452380952382
f8feb05f.jpg,USB_Type_C,5,0.49546370967741943,0.5345262096774194,0.06552419354838711,0.0372983870967742
7a866153.jpg,USB_Mini,6,0.49150000000000005,0.520625,0.07400000000000002,0.06524999999999999
62f4d89d.jpg,USB_Micro_B,0,0.47211575,0.619591,0.17980800000000002,0.105048
d554f1a1.jpg,USB_Type_B,4,0.433036,0.393353,0.179563,0.17162700000000003
fa84a887.jpg,USB_Type_C,5,0.47905815972222227,0.4466145833333334,0.1681857638888889,0.10329861111111112
90b03a95.jpg,USB_Type_B,4,0.52170125,0.49504,0.1326885,0.116567
d1ff46f6.jpg,USB_Micro_B_3.1,1,0.5177696078431373,0.693780637254902,0.08026960784313726,0.14981617647058823
bb06af3e.jpg,USB_Micro_B,0,0.47610275,0.471814,0.12622575,0.083333
5dbab572.jpg,USB_Type_A,3,0.43675625,0.628348,0.15129,0.080605
60025bdd.jpg,USB_Type_C,5,0.42796175,0.50645,0.10265287499999999,0.064862
f3a075fa.jpg,USB_Type_C,5,0.50434025,0.638269,0.12524775000000002,0.088046
1fc17466.jpg,Lightning_T,8,0.52356125,0.437996,0.19593225,0.14881
1b21182d.jpg,USB_Micro_B,0,0.520703125,0.5451171875,0.14296875,0.064453125
b24bdc2f.jpg,USB_Type_A,3,0.5447856875,0.499909,0.14916431249999998,0.085574
01618358.jpg,USB_Type_A,3,0.564484,0.3695435,0.156746,0.1001985
de3ab843.jpg,Mini_DisplayPort,10,0.46796899999999997,0.45625,0.1598956875,0.104167
dd74ff4c.jpg,USB_Mini,6,0.44481650000000006,0.394593,0.14508900000000002,0.114087
0219f19c.jpg,USB_Micro_B,0,0.558284,0.366691,0.1190475,0.15253
0ec89b31.jpg,HDMI,12,0.45287675,0.273065,0.34226175,0.200893
59225a6d.jpg,USB_Micro_B,0,0.44047624999999996,0.456597,0.1636905,0.111607
9f91572d.jpg,USB_Type_C,5,0.50882075,0.549143,0.0756045,0.050403
286c897e.jpg,USB_Type_A,3,0.5066964285714286,0.4582093253968254,0.2604166666666667,0.17683531746031744
e41e141d.jpg,USB_Type_C,5,0.5079365079365079,0.48425099206349204,0.04960317460317452,0.10788690476190475
55477b4e.jpg,USB_Type_C,5,0.4891926875,0.492318,0.164844,0.089323
5f3f3b32.jpg,USB_Micro_B,0,0.5,0.5669642857142857,0.14186507936507936,0.09523809523809526
d3024984.jpg,USB_Micro_B,0,0.53584229390681,0.46415770609318996,0.5734767025089605,0.2831541218637993
adaec15e.jpg,USB_Type_C,5,0.45101675,0.66121,0.11284725000000001,0.074405
bef1552c.jpg,USB_Type_C,5,0.532242,0.47569474999999994,0.08631,0.145833
be5ca6f8.jpg,USB_Type_C,5,0.50372,0.614087,0.114087,0.062004
d35a3807.jpg,Lightning,7,0.42373475,0.472098,0.1326885,0.083085
725e3101.jpg,USB_Mini,6,0.482639,0.538442,0.13144875,0.084325
e8b4beb5.jpg,USB_Type_B,4,0.451637,0.565724,0.124008,0.119048
fa4c5b84.jpg,Lightning_T,8,0.4485365,0.621528,0.09052575,0.193452
3c9d76b5.jpg,USB_Micro_B,0,0.49255925,0.421875,0.10912725,0.076885
33d9f452.jpg,USB_Micro_B,0,0.46279775,0.677331,0.13144875,0.081845
044c6bda.jpg,USB_Micro_B,0,0.5136409999999999,0.604787,0.11656725000000001,0.068204
fe864301.jpg,USB_Micro_B_3.1,1,0.44975524999999994,0.477328,0.1617645,0.101716
ec995be9.jpg,Lightning,7,0.4698660714285714,0.38727678571428575,0.11086309523809518,0.08159722222222224
4f9eb48d.jpg,USB_Micro_B,0,0.5022134375,0.584896,0.08932274999999999,0.078125
1fc0d339.jpg,USB_Type_A,3,0.5561995967741935,0.5907258064516129,0.09375,0.0524193548387097
75ebb412.jpg,USB_Type_B,4,0.4739585,0.475818,0.141369,0.137649
faede57c.jpg,USB_Type_C,5,0.48075,0.49512500000000004,0.10250000000000004,0.07725
2cf01c07.jpg,USB_Micro_B,0,0.333594,0.48684875,0.051042,0.05703131250000001
dd448e20.jpg,VGA,13,0.48573875,0.50434,0.33854175000000003,0.164931
353c5f27.jpg,USB_Mini,6,0.5300781250000001,0.4268229166666666,0.09505208333333331,0.0713541666666667
8f496fee.jpg,RJ_45,11,0.529142,0.633929,0.14260950000000003,0.104167
ba8b6167.jpg,Lightning,7,0.5090843023255814,0.4389534883720931,0.06686046511627906,0.09774709302325585
36c8beae.jpg,USB_Micro_B,0,0.4933035714285714,0.5133928571428571,0.0753968253968254,0.03869047619047619
2928e196.jpg,USB_Type_C,5,0.47147825000000004,0.621528,0.13392825,0.079365
